Row-names,Symbol,logFC,adj-P-Val,data
ENSG00000154217,PITPNC1,-0.142398059,0.96887322, 
ENSG00000154222,CC2D1B,-0.402529426,0.789275403, 
ENSG00000154227,CERS3,0.055598105,1, 
ENSG00000154229,PRKCA,0.073753886,1, 
ENSG00000154237,LRRK1,0.295274252,0.923726799, 
ENSG00000154240,CEP112 ENSG00000154240,0.389653707,0.788504015, 
ENSG00000154258,ABCA9,0.759663458,0.810460306, 
ENSG00000154262,ABCA6,-0.186579306,1, 
ENSG00000154263,ABCA10,0.210356486,1, 
ENSG00000154265,ABCA5,-0.20697306,0.971513959, 
ENSG00000154269,ENPP3 ENSG00000154269,-1.054928759,0.382517822, 
ENSG00000154274,C4orf19,-1.003535729,0.713148099, 
ENSG00000154277,UCHL1,0.430364556,0.972708699, 
ENSG00000154305,MIA3,0.121483203,0.957012555, 
ENSG00000154309,DISP1,-1.808896583,0.471630897, 
ENSG00000154310,TNIK ENSG00000154310,-0.228287678,0.880075147, 
ENSG00000154319,FAM167A ENSG00000154319,-1.339803183,0.671870937, 
ENSG00000154328,NEIL2,-0.833806387,0.732421559, 
ENSG00000154330,PGM5,1.311426832,0.418022786, 
ENSG00000154342,WNT3A,-1.7601959,0.420115962, 
ENSG00000154358,OBSCN,-1.378937491,0.14629452, 
ENSG00000154370,TRIM11,-0.862329761,0.42151497, 
ENSG00000154380,ENAH,-0.135399559,0.984230507, 
ENSG00000154415,PPP1R3A,0,1, 
ENSG00000154429,CCSAP,0.257832845,0.907405409, 
ENSG00000154438,ASZ1,0.108923403,1, 
ENSG00000154447,SH3RF1,0.404363595,0.770464741, 
ENSG00000154451,GBP5,-0.152630474,0.863341744, 
ENSG00000154473,BUB3,0.413517914,0.638041433, 
ENSG00000154478,GPR26,-3.615632016,0.080853817, 
ENSG00000154479,CCDC173,0.126206685,1, 
ENSG00000154485,MMP21,-0.699771964,0.80089142, 
ENSG00000154493,C10orf90,-0.949332302,0.55544643, 
ENSG00000154529,CNTNAP3B,-2.423237272,0.334977562, 
ENSG00000154545,MAGED4,-0.396344608,0.679936094, 
ENSG00000154548,SRSF12,0.295476663,0.990904443, 
ENSG00000154553,PDLIM3,0.159076144,1, 
ENSG00000154556,SORBS2,-1.580734932,0.238343816, 
ENSG00000154589,LY96,0.904768465,0.606973111, 
ENSG00000154608,CEP170P1,-0.908257869,0.803528403, 
ENSG00000154611,PSMA8,-0.781172292,0.705695736, 
ENSG00000154620,TMSB4Y,0.184937048,0.984527894, 
ENSG00000154639,CXADR,-1.680493759,0.731504313, 
ENSG00000154642,C21orf91,-0.341772635,0.9584691, 
ENSG00000154645,CHODL,-0.649533616,0.879559486, 
ENSG00000154646,TMPRSS15,0,1, 
ENSG00000154654,NCAM2,-0.351138841,0.961548808, 
ENSG00000154655,L3MBTL4,-0.256322567,0.970644108, 
ENSG00000154678,PDE1C,-1.308280315,0.549539692, 
ENSG00000154710,RABGEF1,-0.186792652,1, 
ENSG00000154719,MRPL39,0.958529716,0.587557276, 
ENSG00000154721,JAM2,-0.251551847,0.998307453, 
ENSG00000154727,GABPA,-0.173318121,0.917411976, 
ENSG00000154734,ADAMTS1,0.304954547,0.989236758, 
ENSG00000154736,ADAMTS5,-0.876005894,0.763639563, 
ENSG00000154743,TSEN2,1.284949074,0.505687252, 
ENSG00000154760,SLFN13,-0.851131745,0.812020281, 
ENSG00000154764,WNT7A,-2.560039711,0.056220506, 
ENSG00000154767,XPC,-0.354755526,0.872283403, 
ENSG00000154781,CCDC174,-1.052672417,0.392757147, 
ENSG00000154783,FGD5,-0.386271713,0.665909542, 
ENSG00000154803,FLCN,-0.221021276,1, 
ENSG00000154813,DPH3,-0.135531404,0.962643753, 
ENSG00000154814,OXNAD1,-0.759186765,0.29475097, 
ENSG00000154832,CXXC1,-1.000903708,0.376386476, 
ENSG00000154845,PPP4R1,-0.437674048,0.66296558, 
ENSG00000154856,APCDD1,-1.432920919,0.577530878, 
ENSG00000154864,PIEZO2,-0.639766606,0.83595369, 
ENSG00000154874,CCDC144B ENSG00000154874,-0.169040715,1, 
ENSG00000154889,MPPE1,0.386950656,0.944394253, 
ENSG00000154898,CCDC144CP ENSG00000154898,0.995739748,0.872794441, 
ENSG00000154914,USP43,-1.888097103,0.354230179, 
ENSG00000154917,RAB6B,-0.345425894,0.788504015, 
ENSG00000154920,EME1,0.853195381,0.757304723, 
ENSG00000154928,EPHB1,-1.429372101,0.666263212, 
ENSG00000154930,ACSS1,-0.479425492,0.710505521, 
ENSG00000154945,ANKRD40,-0.00653285,1, 
ENSG00000154957,ZNF18,-0.140720168,1, 
ENSG00000154975,CA10,-2.001551957,0.399288265, 
ENSG00000154978,VOPP1,-0.503594301,0.660826226, 
ENSG00000155008,APOOL,0.718964021,0.726966512, 
ENSG00000155011,DKK2,-1.644799518,0.426282919, 
ENSG00000155016,CYP2U1,-1.096665976,0.517479888, 
ENSG00000155026,RSPH10B,-0.880001288,0.758031119, 
ENSG00000155034,FBXL18,-0.869619231,0.829547337, 
ENSG00000155052,CNTNAP5,-1.802213222,0.12248668, 
ENSG00000155066,PROM2,-3.84624734,0.08331518, 
ENSG00000155070,UNC93B2,0.073267935,1, 
ENSG00000155085,AK9,0.315013074,0.880075147, 
ENSG00000155090,KLF10,-0.500363405,0.674338504, 
ENSG00000155096,AZIN1,0.187870616,0.842482412, 
ENSG00000155097,ATP6V1C1,0.111025977,0.96887322, 
ENSG00000155100,OTUD6B,0.537857236,0.62287476, 
ENSG00000155111,CDK19,-0.142802283,0.977880418, 
ENSG00000155115,GTF3C6,-0.095933342,1, 
ENSG00000155158,TTC39B,-0.025203907,1, 
ENSG00000155229,MMS19,-0.398048402,0.812352977, 
ENSG00000155249,OR4K1,0,1, 
ENSG00000155254,MARVELD1,-1.959255634,0.670581966, 
ENSG00000155256,ZFYVE27,-1.443170563,0.497058114, 
ENSG00000155269,GPR78,-3.210798847,0.066154797, 
ENSG00000155275,TRMT44,-0.829987571,0.842482412, 
ENSG00000155287,SLC25A28,0.413512417,0.892786806, 
ENSG00000155304,HSPA13,-0.048825231,1, 
ENSG00000155307,SAMSN1,-0.305380711,0.821687121, 
ENSG00000155313,USP25,-0.177027333,0.825066223, 
ENSG00000155329,ZCCHC10 ENSG00000155329,-0.300675434,0.848013228, 
ENSG00000155330,C16orf87,0.13107014,1, 
ENSG00000155363,MOV10,-0.065631326,1, 
ENSG00000155366,RHOC,-0.164170919,0.908438576, 
ENSG00000155367,PPM1J,-0.585471961,0.827284442, 
ENSG00000155368,DBI,-0.044350988,1, 
ENSG00000155393,HEATR3,0.299287026,0.79714786, 
ENSG00000155438,NIFK,-0.124524442,1, 
ENSG00000155463,OXA1L,-0.369650507,0.795034481, 
ENSG00000155465,SLC7A7,0.204678519,0.814918912, 
ENSG00000155495,MAGEC1,-1.346939098,0.242849522, 
ENSG00000155506,LARP1,-0.430727062,0.647759958, 
ENSG00000155508,CNOT8,-0.138432175,0.957935406, 
ENSG00000155511,GRIA1,-0.161808942,1, 
ENSG00000155530,LRGUK,1.02740334,0.769605843, 
ENSG00000155542,SETD9,0.732712787,0.900394528, 
ENSG00000155545,MIER3,0.337760857,0.77898533, 
ENSG00000155561,NUP205,0.41296889,0.890310994, 
ENSG00000155592,ZKSCAN2,-0.504779072,0.859247148, 
ENSG00000155621,C9orf85,-0.45620934,0.946182798, 
ENSG00000155629,PIK3AP1 ENSG00000155629,-0.21636288,0.88027891, 
ENSG00000155636,RBM45,-0.118265689,1, 
ENSG00000155657,TTN,-0.048551192,1, 
ENSG00000155659,VSIG4,-1.03287577,0.79989762, 
ENSG00000155660,PDIA4 ENSG00000155660,-0.470971429,0.76283508, 
ENSG00000155666,KDM8,0.252198185,1, 
ENSG00000155719,OTOA,-1.279314414,0.339048335, 
ENSG00000155729,KCTD18,-0.38184919,0.66609201, 
ENSG00000155744,FAM126B,0.861371098,0.7336955, 
ENSG00000155755,TMEM237,-1.880913196,0.595992261, 
ENSG00000155760,FZD7,-2.099255955,0.430416479, 
ENSG00000155761,SPAG17,-0.858933834,0.674092263, 
ENSG00000155792,DEPTOR,-0.85089432,0.807507508, 
ENSG00000155816,FMN2,-1.037647627,0.645395618, 
ENSG00000155827,RNF20,-0.344388427,0.780451885, 
ENSG00000155833,CYLC2,0.034375881,1, 
ENSG00000155846,PPARGC1B,-1.071103065,0.205528214, 
ENSG00000155849,ELMO1,-0.014543993,1, 
ENSG00000155850,SLC26A2,-0.15194235,1, 
ENSG00000155858,LSM11,-0.272549252,0.988202848, 
ENSG00000155868,MED7,-0.769820943,0.775567127, 
ENSG00000155876,RRAGA,-0.12075977,1, 
ENSG00000155886,SLC24A2,-1.300892565,0.685735204, 
ENSG00000155890,TRIM42,-2.248902288,0.416431207, 
ENSG00000155897,ADCY8,-2.216909578,0.434343844, 
ENSG00000155903,RASA2,-0.345073922,0.650208053, 
ENSG00000155906,RMND1,0.292582238,0.946182798, 
ENSG00000155918,RAET1L,-0.40746414,0.863341744, 
ENSG00000155926,SLA,-0.371449486,0.828875922, 
ENSG00000155959,VBP1,-0.396741869,0.858845812, 
ENSG00000155961,RAB39B,1.020244966,0.572588845, 
ENSG00000155962,CLIC2,-0.163684936,0.977274333, 
ENSG00000155966,AFF2,-1.230130303,0.224990293, 
ENSG00000155970,MICU3,0.461835957,0.937329323, 
ENSG00000155974,GRIP1,-1.175476622,0.49221566, 
ENSG00000155975,VPS37A,0.320468039,0.790129007, 
ENSG00000155980,KIF5A,-2.317691682,0.14629452, 
ENSG00000156009,MAGEA8,-0.161808942,1, 
ENSG00000156011,PSD3,0.453886837,0.648045884, 
ENSG00000156026,MCU,0.710589591,0.436234696, 
ENSG00000156049,GNA14,-1.829048527,0.52861496, 
ENSG00000156050,FAM161B,0.415171424,0.948304829, 
ENSG00000156052,GNAQ,0.098804559,0.949492965, 
ENSG00000156076,WIF1,-2.311819779,0.441542246, 
ENSG00000156096,UGT2B4 ENSG00000156096,-0.424339498,0.673018449, 
ENSG00000156097,GPR61,-1.652654788,0.567812619, 
ENSG00000156103,MMP16,-0.05564128,1, 
ENSG00000156110,ADK,0.208070474,0.95622424, 
ENSG00000156113,KCNMA1,-2.239779887,0.479198381, 
ENSG00000156127,BATF,-0.092179564,1, 
ENSG00000156136,DCK,-0.159992328,0.921499438, 
ENSG00000156140,ADAMTS3,-0.241060871,0.989236758, 
ENSG00000156162,DPY19L4 ENSG00000156162,0.15554937,1, 
ENSG00000156170,NDUFAF6,-0.096608271,1, 
ENSG00000156171,DRAM2,0.149530608,0.928686165, 
ENSG00000156172,C8orf37,-0.383362709,0.953155363, 
ENSG00000156194,PPEF2,-0.86356706,0.713654762, 
ENSG00000156218,ADAMTSL3,-2.374041933,0.322935978, 
ENSG00000156219,ART3,0,1, 
ENSG00000156222,SLC28A1,-1.118714603,0.646414373, 
ENSG00000156232,WHAMM,-0.219279978,0.906117822, 
ENSG00000156234,CXCL13,-0.087678135,1, 
ENSG00000156239,N6AMT1,-0.56023766,0.928691602, 
ENSG00000156253,RWDD2B,-1.165713936,0.757304723, 
ENSG00000156256,USP16,-0.769397727,0.414170948, 
ENSG00000156261,CCT8,0.307077743,0.783945618, 
ENSG00000156265,MAP3K7CL,0.624285538,0.617357778, 
ENSG00000156269,NAA11,-0.692034326,0.863237426, 
ENSG00000156273,BACH1,0.065081561,0.995737738, 
ENSG00000156282,CLDN17,-0.119965315,1, 
ENSG00000156284,CLDN8,0,1, 
ENSG00000156298,TSPAN7,0.218887464,1, 
ENSG00000156299,TIAM1,-0.239984103,0.833128398, 
ENSG00000156304,SCAF4,0.319735079,0.754952311, 
ENSG00000156313,RPGR ENSG00000156313,-1.173235412,0.527439406, 
ENSG00000156345,CDK20,-3.221222027,0.033726568, 
ENSG00000156374,PCGF6,-0.251830677,0.829811951, 
ENSG00000156381,ANKRD9,0.051103045,1, 
ENSG00000156384,SFR1,-0.126877097,1, 
ENSG00000156395,SORCS3 ENSG00000156395,-1.706391217,0.383987793, 
ENSG00000156398,SFXN2,-1.294258851,0.519035239, 
ENSG00000156413,FUT6,-3.907031389,0.107441274, 
ENSG00000156414,TDRD9,-1.63324649,0.396545102, 
ENSG00000156427,FGF18,-1.04101653,0.666382568, 
ENSG00000156453,PCDH1,-2.101479268,0.307645632, 
ENSG00000156463,SH3RF2,-1.111145492,0.730831541, 
ENSG00000156466,GDF6,-2.399761667,0.307720577, 
ENSG00000156467,UQCRB,-0.2879376,0.768185457, 
ENSG00000156471,PTDSS1,-0.366997594,0.820050496, 
ENSG00000156475,PPP2R2B,-0.230805364,0.98060542, 
ENSG00000156482,RPL30,-0.349241837,0.67289852, 
ENSG00000156486,KCNS2,0.369203424,0.964099539, 
ENSG00000156502,SUPV3L1,-0.751336891,0.730831541, 
ENSG00000156508,EEF1A1,-0.39091338,0.583482909, 
ENSG00000156509,FBXO43,0.0641908,1, 
ENSG00000156510,HKDC1,-0.189759706,1, 
ENSG00000156515,HK1,-0.048135283,1, 
ENSG00000156521,TYSND1,-0.756061606,0.643426413, 
ENSG00000156531,PHF6,0.383368704,0.713146452, 
ENSG00000156535,CD109,0.713829454,0.89583707, 
ENSG00000156564,LRFN2,-1.996951567,0.436234696, 
ENSG00000156574,NODAL,-1.97468932,0.509402522, 
ENSG00000156575,PRG3,0.673255562,0.823392183, 
ENSG00000156587,UBE2L6,-0.282299965,0.84149622, 
ENSG00000156599,ZDHHC5,-0.116942986,0.95996482, 
ENSG00000156603,MED19,0.621781611,0.756870965, 
ENSG00000156639,ZFAND3,0.372056679,0.774362366, 
ENSG00000156642,NPTN,0.392628677,0.87385421, 
ENSG00000156671,SAMD8,0.304222546,0.921816666, 
ENSG00000156675,RAB11FIP1,-0.52744999,0.609633229, 
ENSG00000156687,UNC5D,-0.769733879,0.774143129, 
ENSG00000156689,GLYATL2,0.993608619,0.79989762, 
ENSG00000156697,UTP14A,-0.228638833,0.880075147, 
ENSG00000156709,AIFM1,0.04205904,1, 
ENSG00000156711,MAPK13,0.187529042,0.992576787, 
ENSG00000156735,BAG4,0.128715898,1, 
ENSG00000156738,MS4A1,0.349246682,0.638870519, 
ENSG00000156787,TBC1D31,0.030351621,1, 
ENSG00000156802,ATAD2,0.176971485,0.927550291, 
ENSG00000156804,FBXO32 ENSG00000156804,0.011817849,1, 
ENSG00000156831,NSMCE2,-0.8386833,0.638870519, 
ENSG00000156853,ZNF689,-1.853116614,0.380691376, 
ENSG00000156858,PRR14,-0.379738515,0.665598599, 
ENSG00000156860,FBRS,0.10135561,0.966948365, 
ENSG00000156869,FRRS1,-1.633107115,0.577554986, 
ENSG00000156873,PHKG2,-1.071097993,0.466588692, 
ENSG00000156876,SASS6,1.226614443,0.499558269, 
ENSG00000156885,COX6A2,0.702807727,0.902194952, 
ENSG00000156886,ITGAD,-0.111400477,1, 
ENSG00000156925,ZIC3,-0.052022511,1, 
ENSG00000156928,MALSU1,-1.141500908,0.531278585, 
ENSG00000156931,VPS8,-0.057156163,1, 
ENSG00000156958,GALK2,0.239814519,0.962756148, 
ENSG00000156959,LHFPL4,-2.039358488,0.380691376, 
ENSG00000156966,B3GNT7,-2.755017632,0.024658099, 
ENSG00000156970,BUB1B,-0.118333857,1, 
ENSG00000156973,PDE6D,-0.545289639,0.801682258, 
ENSG00000156976,EIF4A2,-0.150254728,0.880075147, 
ENSG00000156983,BRPF1,-0.527599306,0.768185457, 
ENSG00000156990,RPUSD3,0.780726481,0.750823817, 
ENSG00000157005,SST,-0.597849708,0.650973219, 
ENSG00000157014,TATDN2,-0.02196716,1, 
ENSG00000157017,GHRL,-0.683796862,0.812562546, 
ENSG00000157020,SEC13,-0.019752287,1, 
ENSG00000157036,EXOG,0.104593856,1, 
ENSG00000157060,SHCBP1L,-2.241613589,0.151447364, 
ENSG00000157064,NMNAT2,-0.619524244,0.828875922, 
ENSG00000157077,ZFYVE9,-0.8330149,0.892974434, 
ENSG00000157087,ATP2B2,-1.204676844,0.696560022, 
ENSG00000157093,LYZL4,0,1, 
ENSG00000157103,SLC6A1,-1.772893432,0.37877521, 
ENSG00000157106,SMG1,-0.035454228,1, 
ENSG00000157107,FCHO2,0.236350209,0.791334007, 
ENSG00000157110,RBPMS,-0.327562608,0.92252376, 
ENSG00000157111,TMEM171,-1.083266781,0.751053622, 
ENSG00000157119,KLHL40 ENSG00000157119,-3.008599335,0.200785207, 
ENSG00000157131,C8A,-0.43092725,0.769921546, 
ENSG00000157150,TIMP4,0.434241399,0.916955115, 
ENSG00000157152,SYN2,0.384766841,1, 
ENSG00000157168,NRG1,-1.372823107,0.524902298, 
ENSG00000157184,CPT2,-1.271847277,0.614714002, 
ENSG00000157191,NECAP2,0.121733615,0.979893376, 
ENSG00000157193,LRP8,-1.25934909,0.465626499, 
ENSG00000157211,CDCP2,-0.631336435,0.82032124, 
ENSG00000157212,PAXIP1,0.285357212,0.880738704, 
ENSG00000157214,STEAP2,-0.548606044,0.879559486, 
ENSG00000157216,SSBP3,-0.668543511,0.383369712, 
ENSG00000157219,HTR5A,0.215051936,0.982528881, 
ENSG00000157227,MMP14,-1.022061608,0.805856235, 
ENSG00000157240,FZD1,-1.731592459,0.366088349, 
ENSG00000157259,GATAD1,-0.245265516,0.980456768, 
ENSG00000157303,SUSD3,0.354204425,0.763639563, 
ENSG00000157322,CLEC18A,-0.302296865,0.883571793, 
ENSG00000157330,C1orf158,-0.69714744,0.766802499, 
ENSG00000157335,CLEC18C,-2.071607135,0.154134574, 
ENSG00000157343,ARMC12,0.382095899,0.953077492, 
ENSG00000157349,DDX19B,0.041551898,1, 
ENSG00000157350,ST3GAL2,0.361533676,0.9684976, 
ENSG00000157368,IL34,-2.191896779,0.401853942, 
ENSG00000157388,CACNA1D,-1.245819869,0.749333078, 
ENSG00000157404,KIT,-0.784705866,0.768687953, 
ENSG00000157426,AASDH,-0.158680749,0.983487351, 
ENSG00000157429,ZNF19,-0.220988337,0.968954043, 
ENSG00000157445,CACNA2D3,0.084813309,1, 
ENSG00000157450,RNF111,-0.157280336,0.953850059, 
ENSG00000157456,CCNB2,-1.183635797,0.837374372, 
ENSG00000157470,FAM81A,-0.713077,0.863341744, 
ENSG00000157483,MYO1E,0.12109053,0.993154483, 
ENSG00000157500,APPL1,0.226292726,0.776190465, 
ENSG00000157510,AFAP1L1,-0.204536859,0.922755736, 
ENSG00000157514,TSC22D3,0.08883715,0.936550893, 
ENSG00000157540,DYRK1A,0.13650894,0.91396776, 
ENSG00000157542,KCNJ6,-1.627008905,0.567145467, 
ENSG00000157551,KCNJ15,-0.575335811,0.897573151, 
ENSG00000157554,ERG,-0.19355352,0.845987177, 
ENSG00000157557,ETS2,-0.401547335,0.720207731, 
ENSG00000157570,TSPAN18,1.228492473,0.454262447, 
ENSG00000157578,LCA5L,-1.549875935,0.619314333, 
ENSG00000157593,SLC35B2,-0.616768897,0.818945273, 
ENSG00000157600,TMEM164,0.584916901,0.426920251, 
ENSG00000157601,MX1,-0.345455115,0.767874229, 
ENSG00000157613,CREB3L1,-1.957371987,0.221383863, 
ENSG00000157617,C2CD2,0.516639571,0.957806196, 
ENSG00000157625,TAB3,-0.259370788,0.828875922, 
ENSG00000157637,SLC38A10,-0.40691605,0.830354677, 
ENSG00000157653,C9orf43,-0.118275749,1, 
ENSG00000157657,ZNF618,-1.878898891,0.07443397, 
ENSG00000157680,DGKI,-0.827485095,0.869342117, 
ENSG00000157703,SVOPL,-0.450165749,0.878976921, 
ENSG00000157734,SNX22,-1.509650341,0.388778198, 
ENSG00000157741,UBN2,-0.587114778,0.673018449, 
ENSG00000157764,BRAF,0.289032782,0.650973219, 
ENSG00000157765,SLC34A2,2.020391308,0.386695365, 
ENSG00000157766,ACAN,-2.791278837,0.144852534, 
ENSG00000157778,PSMG3,1.523211433,0.545090398, 
ENSG00000157782,CABP1,-2.431919946,0.268410953, 
ENSG00000157796,WDR19,-0.44357014,0.935108717, 
ENSG00000157800,SLC37A3,-0.382821231,0.898144256, 
ENSG00000157823,AP3S2,0.077789285,1, 
ENSG00000157827,FMNL2,-0.12512393,1, 
ENSG00000157837,SPPL3,0.704264137,0.304146642, 
ENSG00000157851,DPYSL5,-1.716224298,0.221314701, 
ENSG00000157856,DRC1,-0.874123352,0.794260878, 
ENSG00000157869,RAB28,-0.249605767,0.958449746, 
ENSG00000157895,C12orf43,0.407516482,0.914684601, 
ENSG00000157911,PEX10,-0.585203628,0.916736763, 
ENSG00000157916,RER1,0.051819028,1, 
ENSG00000157927,RADIL,-3.145796484,0.124025952, 
ENSG00000157933,SKI,-0.449677549,0.669925529, 
ENSG00000157954,WIPI2,0.136327095,0.966822213, 
ENSG00000157978,LDLRAP1,0.222408453,0.906916104, 
ENSG00000157985,AGAP1,0.158153029,0.993185492, 
ENSG00000157992,KRTCAP3,-0.524116915,0.82032124, 
ENSG00000157999,ANKRD61,0,1, 
ENSG00000158006,PAFAH2,-0.921446518,0.396545102, 
ENSG00000158008,EXTL1,-2.052903354,0.41303307, 
ENSG00000158014,SLC30A2,-1.716886658,0.396798605, 
ENSG00000158022,TRIM63,-0.161808942,1, 
ENSG00000158042,MRPL17,-0.245099629,1, 
ENSG00000158050,DUSP2,-1.837130243,0.090790811, 
ENSG00000158055,GRHL3 ENSG00000158055,-3.513418061,0.077110441, 
ENSG00000158062,UBXN11,0.251548325,0.884950707, 
ENSG00000158077,NLRP14,-0.811851505,0.650772034, 
ENSG00000158079,PTPDC1,-0.272325344,0.982528881, 
ENSG00000158089,GALNT14,-1.286222641,0.431540898, 
ENSG00000158092,NCK1,-0.37869173,0.823174916, 
ENSG00000158104,HPD,-1.95461112,0.242849522, 
ENSG00000158106,RHPN1,-1.25578252,0.49221566, 
ENSG00000158109,TPRG1L,0.236546872,0.929278282, 
ENSG00000158113,LRRC43,0.066870344,1, 
ENSG00000158125,XDH,-1.230528182,0.7336955, 
ENSG00000158156,XKR8,0.046259606,1, 
ENSG00000158158,CNNM4,-2.094987307,0.045186981, 
ENSG00000158161,EYA3,0.196313005,0.937329323, 
ENSG00000158163,DZIP1L ENSG00000158163,-1.346086339,0.575786921, 
ENSG00000158164,TMSB15A,-1.564455656,0.359561992, 
ENSG00000158169,FANCC,-0.509277628,0.932780692, 
ENSG00000158186,MRAS,-0.770231748,0.698694975, 
ENSG00000158195,WASF2,-0.185133441,0.866226893, 
ENSG00000158201,ABHD3,-0.420222719,0.856201141, 
ENSG00000158220,ESYT3,-2.856777845,0.002257596, 
ENSG00000158234,FAIM ENSG00000158234,-0.652305887,0.601388102, 
ENSG00000158258,CLSTN2,-3.00488015,0.144959137, 
ENSG00000158270,COLEC12,-0.112471517,1, 
ENSG00000158286,RNF207,-0.255300748,0.987711983, 
ENSG00000158290,CUL4B,0.232516582,0.880075147, 
ENSG00000158292,GPR153,-2.056865679,0.255217642, 
ENSG00000158296,SLC13A3,-0.624257353,0.842482412, 
ENSG00000158301,GPRASP2,0.791247976,0.765002606, 
ENSG00000158315,RHBDL2,-0.067211287,1, 
ENSG00000158321,AUTS2,-0.63217577,0.605254264, 
ENSG00000158352,SHROOM4,-0.425418896,0.889900476, 
ENSG00000158402,CDC25C,0.019097764,1, 
ENSG00000158411,MITD1,-0.077893373,0.992567464, 
ENSG00000158417,EIF5B ENSG00000158417,-0.611665225,0.441542246, 
ENSG00000158423,RIBC1,0.026052496,1, 
ENSG00000158427,TMSB15B,-0.646786473,0.8330404, 
ENSG00000158435,CNOT11,-0.553877773,0.444484374, 
ENSG00000158445,KCNB1,-2.169733021,0.137138809, 
ENSG00000158457,TSPAN33,0.343648453,0.874829763, 
ENSG00000158458,NRG2,-1.381182656,0.617199244, 
ENSG00000158467,AHCYL2,0.056741128,1, 
ENSG00000158470,B4GALT5,-0.839336734,0.251053407, 
ENSG00000158473,CD1D,-1.388866606,0.665484503, 
ENSG00000158477,CD1A,-0.417896201,0.982528881, 
ENSG00000158480,SPATA2,-1.789445183,0.201960936, 
ENSG00000158481,CD1C,-1.455624779,0.323546252, 
ENSG00000158482,SNX29P1,0.101354308,1, 
ENSG00000158485,CD1B,-0.36811222,0.891800085, 
ENSG00000158486,DNAH3,-1.118939382,0.595389949, 
ENSG00000158488,CD1E,-1.008937991,0.444568792, 
ENSG00000158516,CPA2,-0.379167841,0.684518091, 
ENSG00000158517,NCF1,-0.172842215,0.948499874, 
ENSG00000158525,CPA5,-0.315859847,0.981790111, 
ENSG00000158526,TSR2,-0.752407061,0.371755355, 
ENSG00000158528,PPP1R9A,0.157341369,1, 
ENSG00000158545,ZC3H18,-0.601416858,0.516922397, 
ENSG00000158552,ZFAND2B,-0.305789888,0.855599913, 
ENSG00000158553,POM121L2,-1.865755217,0.21054571, 
ENSG00000158555,GDPD5,-1.529660311,0.433625984, 
ENSG00000158560,DYNC1I1,0.623240719,0.909612994, 
ENSG00000158571,PFKFB1,-2.252529821,0.113809465, 
ENSG00000158578,ALAS2,-0.795414232,0.279219868, 
ENSG00000158604,TMED4,-0.970783118,0.379788006, 
ENSG00000158615,PPP1R15B,-0.023698666,1, 
ENSG00000158623,COPG2,-0.277280132,1, 
ENSG00000158639,PAGE5,0.948062007,0.767874229, 
ENSG00000158683,PKD1L1,-1.549508062,0.557914811, 
ENSG00000158691,ZSCAN12,-0.870340874,0.704694474, 
ENSG00000158710,TAGLN2,0.50608049,0.637245451, 
ENSG00000158711,ELK4,-0.326738857,0.623329551, 
ENSG00000158714,SLAMF8,-0.388713917,0.914062869, 
ENSG00000158715,SLC45A3,-0.969658747,0.43435495, 
ENSG00000158716,DUSP23,0.059138905,1, 
ENSG00000158717,RNF166,0.013689337,1, 
ENSG00000158747,NBL1,1.075711341,0.504673658, 
ENSG00000158748,HTR6,-3.112914689,0.24345131, 
ENSG00000158764,ITLN2,-0.664993975,0.899048735, 
ENSG00000158769,F11R ENSG00000158769,0.473828624,0.740242545, 
ENSG00000158773,USF1,-0.217924466,0.902194952, 
ENSG00000158786,PLA2G2F,-1.283058202,0.604932435, 
ENSG00000158792,SPATA2L,-2.870601048,0.151636751, 
